jumlah_dosen,univ_name
1881,Sekolah Tinggi Ilmu Bahasa Arab Ar-Raayah,,
1882,Sekolah Tinggi Ilmu Bahasa Arab Darul Ulum Banyuanyar Pamekasan Jawa Timur,,
1883,Sekolah Tinggi Ilmu Bahasa Asing Bumi Gora Mataram,8,
1884,Sekolah Tinggi Ilmu Bahasa Asing Invada,4,
1885,Sekolah Tinggi Ilmu Bahasa Asing ITMI Medan,1,
1886,Sekolah Tinggi Ilmu Bahasa Asing Persada Bunda,10,
1887,Sekolah Tinggi Ilmu Bahasa Dan Dakwah Masjid Agung Sunan Ampel Surabaya Jatim,,
1888,Sekolah Tinggi Ilmu Bahasa Dan Sastra Satya Widya,7,
1889,Sekolah Tinggi Ilmu Bisnis Kumala Nusa,5,
1890,Sekolah Tinggi Ilmu Budaya Islam Syekh Jangkung Pati,,
1891,Sekolah Tinggi Ilmu Dakwah Al - Biruni,,
1892,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Al-Hamidy Pamekasan,,
1893,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Islam Al Mardliyyah Pamekasan,,
1894,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Islam AL-AZIZ Batam,,
1895,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Islam Ar-rahmah Surabaya,,
1896,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Islam Bogor Jawa Barat,,
1897,Sekolah Tinggi Ilmu Dakwah Dan Komunikasi Islam Nahdlatul Ulama Indramayu,,
1898,Sekolah Tinggi Ilmu Dakwah Mohammad Natsir,,
1899,Sekolah Tinggi Ilmu Dakwah Raudlatul Iman Sumenep Jawa Timur,,
1900,Sekolah Tinggi Ilmu Dakwah Sirnarasa,,
1901,Sekolah Tinggi Ilmu Eknomi Yapis Merauke,14,
1902,Sekolah Tinggi Ilmu Ekonom Syari'ah Mitra Karya Bekasi Jawa Barat,,
1903,Sekolah Tinggi Ilmu Ekonomi 45 Mataram,8,
1904,Sekolah Tinggi Ilmu Ekonomi AAS,6,
1905,Sekolah Tinggi Ilmu Ekonomi Abdi Nusa,2,
1906,Sekolah Tinggi Ilmu Ekonomi Adi Unggul Bhirawa,6,
1907,Sekolah Tinggi Ilmu Ekonomi Ahmad Dahlan Jakarta,3,
1908,Sekolah Tinggi Ilmu Ekonomi AKA,6,
1909,Sekolah Tinggi Ilmu Ekonomi Al Washliyah,1,
1910,Sekolah Tinggi Ilmu Ekonomi Al-Anwar,7,
1911,Sekolah Tinggi Ilmu Ekonomi Al-Khairiyah,4,
1912,Sekolah Tinggi Ilmu Ekonomi AMA,6,
1913,Sekolah Tinggi Ilmu Ekonomi Amkop Makassar,9,
1914,Sekolah Tinggi Ilmu Ekonomi AMM,8,
1915,Sekolah Tinggi Ilmu Ekonomi Amsir Pare-pare,9,
1916,Sekolah Tinggi Ilmu Ekonomi Anindyaguna,6,
1917,Sekolah Tinggi Ilmu Ekonomi APRIN,2,
1918,Sekolah Tinggi Ilmu Ekonomi Aprin,2,
1919,Sekolah Tinggi Ilmu Ekonomi Artha Bodhi Iswara,7,
1920,Sekolah Tinggi Ilmu Ekonomi Asia Malang,7,
1921,Sekolah Tinggi Ilmu Ekonomi Assholeh,6,
1922,Sekolah Tinggi Ilmu Ekonomi Atma Bhakti,6,
1923,Sekolah Tinggi Ilmu Ekonomi Bajiminasa Makassar,9,
1924,Sekolah Tinggi Ilmu Ekonomi Bali International Institute Of Tourism Management Kuta Badung,8,
1925,Sekolah Tinggi Ilmu Ekonomi Balikpapan,11,
1926,Sekolah Tinggi Ilmu Ekonomi Bangkinang,10,
1927,Sekolah Tinggi Ilmu Ekonomi Bank Bpd Jawa Tengah,6,
1928,Sekolah Tinggi Ilmu Ekonomi Bank BPD Jawa Tengah,6,
1929,Sekolah Tinggi Ilmu Ekonomi Banten,4,
1930,Sekolah Tinggi Ilmu Ekonomi Bentara Persada Batam,10,
1931,Sekolah Tinggi Ilmu Ekonomi Bhakti Pembangunan,3,
1932,Sekolah Tinggi Ilmu Ekonomi BII Bekasi,4,
1933,Sekolah Tinggi Ilmu Ekonomi Bima,8,
1934,Sekolah Tinggi Ilmu Ekonomi Bina Karya,1,
1935,Sekolah Tinggi Ilmu Ekonomi Binaniaga,4,
1936,Sekolah Tinggi Ilmu Ekonomi Bisma Lepisi,4,
1937,Sekolah Tinggi Ilmu Ekonomi Bisnis Indonesia,3,
1938,Sekolah Tinggi Ilmu Ekonomi Boedi Oetomo,11,
1939,Sekolah Tinggi Ilmu Ekonomi Bongaya Makassar,9,
1940,Sekolah Tinggi Ilmu Ekonomi BPKP,3,
1941,Sekolah Tinggi Ilmu Ekonomi Budi Pertiwi,4,
1942,Sekolah Tinggi Ilmu Ekonomi Bukit Zaitun Sorong,14,
1943,Sekolah Tinggi Ilmu Ekonomi Bulungan Tarakan,11,
1944,Sekolah Tinggi Ilmu Ekonomi Cakrawala,10,
1945,Sekolah Tinggi Ilmu Ekonomi Cendekia Bojonegoro,7,
1946,Sekolah Tinggi Ilmu Ekonomi Cendekia Karya Utama,6,
1947,Sekolah Tinggi Ilmu Ekonomi Cipasung,4,
1948,Sekolah Tinggi Ilmu Ekonomi Cirebon,4,
1949,Sekolah Tinggi Ilmu Ekonomi Dahani Dahanai Buntok,11,
1950,Sekolah Tinggi Ilmu Ekonomi Dan Bisnis Islam Lampung,,
1951,Sekolah Tinggi Ilmu Ekonomi Dan Bisnis Prana Putra,2,
1952,Sekolah Tinggi Ilmu Ekonomi Deli Sumatera,1,
1953,Sekolah Tinggi Ilmu Ekonomi Dewantara,4,
1954,Sekolah Tinggi Ilmu Ekonomi Dharma Agung Bandung,4,
1955,Sekolah Tinggi Ilmu Ekonomi Dharma Bumi Putra,3,
1956,Sekolah Tinggi Ilmu Ekonomi Dharma Nasional Jember,7,
1957,Sekolah Tinggi Ilmu Ekonomi Dharma Putra,6,
1958,Sekolah Tinggi Ilmu Ekonomi Dharma Putra Pekanbaru,10,
1959,Sekolah Tinggi Ilmu Ekonomi Dharma Putra Semarang,6,
1960,Sekolah Tinggi Ilmu Ekonomi Dr Kh Ez Mutaqien,4,
1961,Sekolah Tinggi Ilmu Ekonomi Dwi Sakti Baturaja,2,
1962,Sekolah Tinggi Ilmu Ekonomi Dwimulya,4,
1963,Sekolah Tinggi Ilmu Ekonomi Dwipa Wacana,3,
1964,Sekolah Tinggi Ilmu Ekonomi Eben Haezer Manado,16,
1965,Sekolah Tinggi Ilmu Ekonomi Eka Prasetya,1,
1966,Sekolah Tinggi Ilmu Ekonomi Ekadharma Indonesia,4,
1967,Sekolah Tinggi Ilmu Ekonomi Ekuitas,4,
1968,Sekolah Tinggi Ilmu Ekonomi El Fatah Manado,16,
1969,Sekolah Tinggi Ilmu Ekonomi El Hakim,10,
1970,Sekolah Tinggi Ilmu Ekonomi Enam-Enam Kendari,9,
1971,Sekolah Tinggi Ilmu Ekonomi Fatahillah,7,
1972,Sekolah Tinggi Ilmu Ekonomi Galileo,10,
1973,Sekolah Tinggi Ilmu Ekonomi Ganesha,3,
1974,Sekolah Tinggi Ilmu Ekonomi Gema Widya Bangsa,4,
1975,Sekolah Tinggi Ilmu Ekonomi Gempol,7,
1976,Sekolah Tinggi Ilmu Ekonomi Gentiaras,2,
1977,Sekolah Tinggi Ilmu Ekonomi Gici,4,
1978,Sekolah Tinggi Ilmu Ekonomi Graha Karya Muara Bulian,10,
1979,Sekolah Tinggi Ilmu Ekonomi Graha Kirana,1,
1980,Sekolah Tinggi Ilmu Ekonomi H Agus Salim,10,
1981,Sekolah Tinggi Ilmu Ekonomi Haji Agus Salim,10,
1982,Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,4,
1983,Sekolah Tinggi Ilmu Ekonomi Hidayatullah Depok,4,
1984,Sekolah Tinggi Ilmu Ekonomi IBBI,1,
1985,Sekolah Tinggi Ilmu Ekonomi IBMT,7,
1986,Sekolah Tinggi Ilmu Ekonomi Ibnusina,10,
1987,Sekolah Tinggi Ilmu Ekonomi Ichsan,16,
1988,Sekolah Tinggi Ilmu Ekonomi Ichsan Sidenreng Rappang,9,
1989,Sekolah Tinggi Ilmu Ekonomi IEU,7,
1990,Sekolah Tinggi Ilmu Ekonomi IGI,3,
1991,Sekolah Tinggi Ilmu Ekonomi Indocakti,7,
1992,Sekolah TInggi Ilmu Ekonomi Indonesia Banjarmasin,11,
1993,Sekolah Tinggi Ilmu Ekonomi Indonesia Banking School,3,
1994,Sekolah Tinggi Ilmu Ekonomi Indonesia Jakarta,3,
1995,Sekolah Tinggi Ilmu Ekonomi Indonesia Makassar,9,
1996,Sekolah Tinggi Ilmu Ekonomi Indonesia Malang,7,
1997,Sekolah Tinggi Ilmu Ekonomi Indonesia Medan,1,
1998,Sekolah Tinggi Ilmu Ekonomi Indonesia Membangun,4,
1999,Sekolah Tinggi Ilmu Ekonomi Indonesia Membangun (Inaba),4,
2000,Sekolah Tinggi Ilmu Ekonomi Indonesia Pontianak,11,
2001,Sekolah Tinggi Ilmu Ekonomi Indonesia Surabaya,7,
2002,Sekolah Tinggi Ilmu Ekonomi Indragiri Rengat,10,
2003,Sekolah Tinggi Ilmu Ekonomi Insan Pembangunan,4,
2004,Sekolah Tinggi Ilmu Ekonomi IPWI Jakarta,3,
2005,Sekolah Tinggi Ilmu Ekonomi ISM,4,
2006,Sekolah Tinggi Ilmu Ekonomi Isti Ekatana Upaweda,5,
2007,Sekolah Tinggi Ilmu Ekonomi ITMI Medan,1,
2008,Sekolah Tinggi Ilmu Ekonomi Jakarta International College,3,
2009,Sekolah Tinggi Ilmu Ekonomi Jambi,10,
2010,Sekolah Tinggi Ilmu Ekonomi Jaya Negara,7,
2011,Sekolah Tinggi Ilmu Ekonomi Jayakarta,3,
2012,Sekolah Tinggi Ilmu Ekonomi Jayakusuma,3,
2013,Sekolah Tinggi Ilmu Ekonomi Jayakusuma Jakarta,3,
2014,Sekolah Tinggi Ilmu Ekonomi Jembatan Bulan,14,
2015,Sekolah Tinggi Ilmu Ekonomi Kalpataru,4,
2016,Sekolah Tinggi Ilmu Ekonomi Karya,15,
2017,Sekolah Tinggi Ilmu Ekonomi Kasih Bangsa,3,
2018,Sekolah Tinggi Ilmu Ekonomi KBP,10,
2019,Sekolah Tinggi Ilmu Ekonomi Kertanegara,7,
2020,Sekolah Tinggi Ilmu Ekonomi Kesatuan,4,
2021,Sekolah Tinggi Ilmu Ekonomi Kesumanegara,7,
2022,Sekolah Tinggi Ilmu Ekonomi KH Ahmad Dahlan,7,
2023,Sekolah Tinggi Ilmu Ekonomi Koperasi Malang,7,
2024,Sekolah Tinggi Ilmu Ekonomi Krakatau,2,
2025,Sekolah Tinggi Ilmu Ekonomi Kridatama Bandung,4,
2026,Sekolah Tinggi Ilmu Ekonomi Kuala Kapuas,11,
2027,Sekolah Tinggi Ilmu Ekonomi Kusuma Negara,3,
2028,Sekolah Tinggi Ilmu Ekonomi La Tansa Mashiro,4,
2029,Sekolah Tinggi Ilmu Ekonomi Lamaddukelleng,9,
2030,Sekolah Tinggi Ilmu Ekonomi Lamappapoleonro Soppeng,9,
2031,Sekolah Tinggi Ilmu Ekonomi Lamappoleonro,9,
2032,Sekolah Tinggi Ilmu Ekonomi Lampung Timur,2,
2033,Sekolah Tinggi Ilmu Ekonomi Latifah Mubarokiyah,4,
2034,Sekolah Tinggi Ilmu Ekonomi Lembah Dempo,2,
2035,Sekolah Tinggi Ilmu Ekonomi Lhokseumawe,13,
2036,Sekolah Tinggi Ilmu Ekonomi LMII,1,
2037,Sekolah Tinggi Ilmu Ekonomi LPI Makassar,9,
2038,Sekolah Tinggi Ilmu Ekonomi Madani Balikpapan,11,
2039,Sekolah Tinggi Ilmu Ekonomi Mahardhika,7,
2040,Sekolah Tinggi Ilmu Ekonomi Mah-eisa,14,
2041,Sekolah Tinggi Ilmu Ekonomi Mahkota Tricom Unggul,1,
2042,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,9,
2043,Sekolah Tinggi Ilmu Ekonomi Makassar Maju,9,
2044,Sekolah Tinggi Ilmu Ekonomi Malangkucecwara,7,
2045,Sekolah Tinggi Ilmu Ekonomi Manajemen Bisnis Indonesia,3,
2046,Sekolah Tinggi Ilmu Ekonomi Manajemen Industri Dan Jasa Indonesia,3,
2047,Sekolah Tinggi Ilmu Ekonomi Mandala,7,
2048,Sekolah Tinggi Ilmu Ekonomi Mars,1,
2049,Sekolah Tinggi Ilmu Ekonomi Media Nusantara Citra,3,
2050,Sekolah Tinggi Ilmu Ekonomi Miftahul Huda,4,
2051,Sekolah Tinggi Ilmu Ekonomi Miftahul Huda Subang,4,
2052,Sekolah Tinggi Ilmu Ekonomi Mikroskil,1,
2053,Sekolah Tinggi Ilmu Ekonomi Mitra Indonesia,5,
2054,Sekolah Tinggi Ilmu Ekonomi Muara Teweh,11,
2055,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Asahan,1,
2056,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Bandung,4,
2057,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Cilacap,6,
2058,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Jakarta,3,
2059,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Jambi,10,
2060,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Kalianda,2,
2061,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Kisaran,1,
2062,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Mamuju,9,
2063,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Palopo,9,
2064,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Pringsewu,2,
2065,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Samarinda,11,
2066,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Tanjung Redeb,11,
2067,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Tuban,7,
2068,Sekolah Tinggi Ilmu Ekonomi Mujahidin,16,
2069,Sekolah Tinggi Ilmu Ekonomi Mulia Darma Pratama,2,
2070,Sekolah Tinggi Ilmu Ekonomi Mulia Pratama,4,
2071,Sekolah Tinggi Ilmu Ekonomi Mulia Singkawang,11,
2072,Sekolah Tinggi Ilmu Ekonomi Multi Data Palembang,2,
2073,Sekolah Tinggi Ilmu Ekonomi Nasional,8,
2074,Sekolah Tinggi Ilmu Ekonomi Nasional Banjarmasin,11,
2075,Sekolah Tinggi Ilmu Ekonomi Nasional Indonesia,3,
2076,Sekolah Tinggi Ilmu Ekonomi Nasional Samarinda,11,
2077,Sekolah Tinggi Ilmu Ekonomi Nganjuk,7,
2078,Sekolah Tinggi Ilmu Ekonomi Nobel Indonesia Makassar,9,
2079,Sekolah Tinggi Ilmu Ekonomi Nu Trate,7,
2080,Sekolah Tinggi Ilmu Ekonomi Nusa Bangsa,1,
2081,Sekolah Tinggi Ilmu Ekonomi Nusa Megarkencana,5,
2082,Sekolah Tinggi Ilmu Ekonomi Nusantara Makassar,9,
2083,Sekolah Tinggi Ilmu Ekonomi Nusantara Sangatta,11,
2084,Sekolah Tinggi Ilmu Ekonomi Oemathonis,15,
2085,Sekolah Tinggi Ilmu Ekonomi Ottow &amp; Geissler Serui,14,
2086,Sekolah Tinggi Ilmu Ekonomi Palangka Raya,11,
2087,Sekolah Tinggi Ilmu Ekonomi Panca Bhakti Palu,16,
2088,Sekolah Tinggi Ilmu Ekonomi Pancasetia,11,
2089,Sekolah Tinggi Ilmu Ekonomi Pandu Madania,4,
2090,Sekolah Tinggi Ilmu Ekonomi Paripurna,4,
2091,Sekolah Tinggi Ilmu Ekonomi Pariwisata,16,
2092,Sekolah Tinggi Ilmu Ekonomi Pariwisata Api,5,
2093,Sekolah Tinggi Ilmu Ekonomi Pariwisata Indonesia,6,
2094,Sekolah Tinggi Ilmu Ekonomi Pariwisata Manado,16,
2095,Sekolah Tinggi Ilmu Ekonomi Pariwisata YAPARI,4,
2096,Sekolah Tinggi Ilmu Ekonomi Pasaman,10,
2097,Sekolah Tinggi Ilmu Ekonomi Pasundan,4,
2098,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa,4,
2099,Sekolah Tinggi Ilmu Ekonomi Pelita Indonesia,10,
2100,Sekolah Tinggi Ilmu Ekonomi Pelita Nusantara,6,
2101,Sekolah Tinggi Ilmu Ekonomi Pembangunan Indonesia,9,
2102,Sekolah Tinggi Ilmu Ekonomi Pembangunan Nasional,1,
2103,Sekolah Tinggi Ilmu Ekonomi Pembangunan Tanjungpinang,10,
2104,Sekolah Tinggi Ilmu Ekonomi Pemuda,7,
2105,Sekolah Tinggi Ilmu Ekonomi Pengembangan Bisnis Dan Manajemen,3,
2106,Sekolah Tinggi Ilmu Ekonomi Penguji Sukabumi,4,
2107,Sekolah Tinggi Ilmu Ekonomi Perbanas Surabaya,7,
2108,Sekolah Tinggi Ilmu Ekonomi Perbankan Indonesia,10,
2109,Sekolah Tinggi Ilmu Ekonomi Perdagangan,10,
2110,Sekolah Tinggi Ilmu Ekonomi Persada Bunda,10,
2111,Sekolah Tinggi Ilmu Ekonomi Pertiba,2,
2112,Sekolah Tinggi Ilmu Ekonomi Pertiwi,4,
2113,Sekolah Tinggi Ilmu Ekonomi Petra,16,
2114,Sekolah Tinggi Ilmu Ekonomi PGRI Dewantara,7,
2115,Sekolah Tinggi Ilmu Ekonomi PGRI Sukabumi,4,
2116,Sekolah Tinggi Ilmu Ekonomi Pioner Manado,16,
2117,Sekolah Tinggi Ilmu Ekonomi Pontianak,11,
2118,Sekolah Tinggi Ilmu Ekonomi Port Numbay Jayapura,14,
2119,Sekolah Tinggi Ilmu Ekonomi Ppi,4,
2120,Sekolah Tinggi Ilmu Ekonomi PPI,4,
2121,Sekolah Tinggi Ilmu Ekonomi Prabumulih,2,
2122,Sekolah Tinggi Ilmu Ekonomi Prasetiya Mandiri Lampung,2,
2123,Sekolah Tinggi Ilmu Ekonomi Profesional Indonesia,1,
2124,Sekolah Tinggi Ilmu Ekonomi Professional Manajemen College Indonesia,1,
2125,Sekolah Tinggi Ilmu Ekonomi Purna Graha,10,
2126,Sekolah Tinggi Ilmu Ekonomi Putra Bangsa,6,
2127,Sekolah Tinggi Ilmu Ekonomi Putra Timor,15,
2128,Sekolah Tinggi Ilmu Ekonomi Ragam Tunas,2,
2129,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,2,
2130,Sekolah Tinggi Ilmu Ekonomi Rajawali,6,
2131,Sekolah Tinggi Ilmu Ekonomi Riau,10,
2132,Sekolah Tinggi Ilmu Ekonomi Sabang,13,
2133,Sekolah Tinggi Ilmu Ekonomi Sailendra,3,
2134,Sekolah Tinggi Ilmu Ekonomi Sakti Alam Kerinci,10,
2135,Sekolah Tinggi Ilmu Ekonomi Samarinda,11,
2136,Sekolah Tinggi Ilmu Ekonomi Sampit,11,
2137,Sekolah Tinggi Ilmu Ekonomi Santa Ursula,3,
2138,Sekolah Tinggi Ilmu Ekonomi Satria,6,
2139,Sekolah Tinggi Ilmu Ekonomi Satu Nusa,2,
2140,Sekolah Tinggi Ilmu Ekonomi Satya Dharma,8,
2141,Sekolah Tinggi Ilmu Ekonomi Saumlaki,12,
2142,Sekolah Tinggi Ilmu Ekonomi SBI,5,
2143,Sekolah Tinggi Ilmu Ekonomi Sebelas April,4,
2144,Sekolah Tinggi Ilmu Ekonomi Semarang,6,
2145,Sekolah Tinggi Ilmu Ekonomi Serasan Muara Enim,2,
2146,Sekolah Tinggi Ilmu Ekonomi Serelo Lahat,2,
2147,Sekolah Tinggi Ilmu Ekonomi St Pignatelli,6,
2148,Sekolah Tinggi Ilmu Ekonomi St. Pignatelli,6,
2149,Sekolah Tinggi Ilmu Ekonomi Stan Im,4,
2150,Sekolah Tinggi Ilmu Ekonomi STEMBI,4,
2151,Sekolah Tinggi Ilmu Ekonomi STMY,4,
2152,Sekolah Tinggi Ilmu Ekonomi Sulawesi Utara,16,
2153,Sekolah Tinggi Ilmu Ekonomi Sultan Agung,1,
2154,Sekolah Tinggi Ilmu Ekonomi Sumbar,10,
2155,Sekolah Tinggi Ilmu Ekonomi Surakarta,6,
2156,Sekolah Tinggi Ilmu Ekonomi Surya Nusantara,1,
2157,Sekolah Tinggi Ilmu Ekonomi Sutaatmadja,4,
2158,Sekolah Tinggi Ilmu Ekonomi Swadaya,3,
2159,Sekolah Tinggi Ilmu Ekonomi Swasta Mandiri,6,
2160,Sekolah Tinggi Ilmu Ekonomi Syariah Bengkalis,,
2161,Sekolah Tinggi Ilmu Ekonomi Syariah Imam Asy Syafii Pekanbaru,,
2162,Sekolah Tinggi Ilmu Ekonomi Syariah Nahdlatul Ulama Bengkulu,,
2163,Sekolah Tinggi Ilmu Ekonomi Syariah Putera Bangsa Tegal Jawa Tengah,,
2164,Sekolah Tinggi Ilmu Ekonomi Taman Siswa,3,
2165,Sekolah Tinggi Ilmu Ekonomi Tamansiswa,6,
2166,Sekolah Tinggi Ilmu Ekonomi Tenggarong,11,
2167,Sekolah Tinggi Ilmu Ekonomi Totalwin,6,
2168,Sekolah Tinggi Ilmu Ekonomi Tri Bhakti,4,
2169,Sekolah Tinggi Ilmu Ekonomi Tri Dharma Nusantara,9,
2170,Sekolah Tinggi Ilmu Ekonomi Tri Dharma Widya,3,
2171,Sekolah Tinggi Ilmu Ekonomi Trianandra,3,
2172,Sekolah Tinggi Ilmu Ekonomi Triatma Mulya,8,
2173,Sekolah Tinggi Ilmu Ekonomi Tribuana,4,
2174,Sekolah Tinggi Ilmu Ekonomi Tribuana Tambun,4,
2175,Sekolah Tinggi Ilmu Ekonomi Tricom,1,
2176,Sekolah Tinggi Ilmu Ekonomi Tridharma,4,
2177,Sekolah Tinggi Ilmu Ekonomi Triguna,3,
2178,Sekolah Tinggi Ilmu Ekonomi Trisakti,3,
2179,Sekolah Tinggi Ilmu Ekonomi Trisna Negara,2,
2180,Sekolah Tinggi Ilmu Ekonomi Tuah Negeri,10,
2181,Sekolah Tinggi Ilmu Ekonomi Tunas Nusantara,3,
2182,Sekolah Tinggi Ilmu Ekonomi Umel,12,
2183,Sekolah Tinggi Ilmu Ekonomi Unisadhuguna,3,
2184,Sekolah Tinggi Ilmu Ekonomi Urip Sumohardjo,7,
2185,Sekolah Tinggi Ilmu Ekonomi Wibawa Karta Raharja,4,
2186,Sekolah Tinggi Ilmu Ekonomi Widya Dharma,11,
2187,Sekolah Tinggi Ilmu Ekonomi Widya Dharma Kotamobagu,16,
2188,Sekolah Tinggi Ilmu Ekonomi Widya Dharma Pontianak,11,
2189,Sekolah Tinggi Ilmu Ekonomi Widya Gama,7,
2190,Sekolah Tinggi Ilmu Ekonomi Widya Manggala,6,
2191,Sekolah Tinggi Ilmu Ekonomi Widya Manggalia,6,
2192,Sekolah Tinggi Ilmu Ekonomi Widya Persada,3,
2193,Sekolah Tinggi Ilmu Ekonomi Widya Praja,11,
2194,Sekolah Tinggi Ilmu Ekonomi Widya Wiwaha,5,
2195,Sekolah Tinggi Ilmu Ekonomi Wijaya Mulya,6,
2196,Sekolah Tinggi Ilmu Ekonomi Wira Bhakti,9,
2197,Sekolah Tinggi Ilmu Ekonomi Wiyatamandala,3,
2198,Sekolah Tinggi Ilmu Ekonomi Yadika Bangil,7,
2199,Sekolah Tinggi Ilmu Ekonomi YAI,3,
2200,Sekolah Tinggi Ilmu Ekonomi YAPAN,7,
2201,Sekolah Tinggi Ilmu Ekonomi YAPI Bone,9,
2202,Sekolah Tinggi Ilmu Ekonomi Yapi Bone,9,
2203,Sekolah Tinggi Ilmu Ekonomi Yapis,8,
2204,Sekolah Tinggi Ilmu Ekonomi Yapis Merauke,14,
2205,Sekolah Tinggi Ilmu Ekonomi Yapman Majene,9,
2206,Sekolah Tinggi Ilmu Ekonomi Yapti Jeneponto,9,
2207,Sekolah Tinggi Ilmu Ekonomi Yasa Anggana,4,
2208,Sekolah Tinggi Ilmu Ekonomi Yasmi,4,
2209,Sekolah Tinggi Ilmu Ekonomi YBPK Palangka Raya,11,
2210,Sekolah Tinggi Ilmu Ekonomi Ykp,5,
2211,Sekolah Tinggi Ilmu Ekonomi YKP,5,
2212,Sekolah Tinggi Ilmu Ekonomi YKPN,5,
2213,Sekolah Tinggi Ilmu Ekonomi YPBI,3,
2214,Sekolah Tinggi Ilmu Ekonomi YPHB,13,
2215,Sekolah Tinggi Ilmu Ekonomi YPN,4,
2216,Sekolah Tinggi Ilmu Ekonomi YPPI,6,
2217,Sekolah Tinggi Ilmu Ekonomi YPUP Makassar,9,
2218,SEKOLAH TINGGI ILMU FARMASI BHAKTI PERTIWI,2,
2219,SEKOLAH TINGGI ILMU FARMASI BHAKTI PERTIWI,,
2220,SEKOLAH TINGGI ILMU FARMASI MAKASSAR,,
2221,SEKOLAH TINGGI ILMU FARMASI PADANG,,
2222,SEKOLAH TINGGI ILMU FARMASI PELITA MAS PALU,,
2223,SEKOLAH TINGGI ILMU FARMASI RIAU,,
2224,SEKOLAH TINGGI ILMU FARMASI YAYASAN PHARMASI,6,
2225,SEKOLAH TINGGI ILMU FARMASI YAYASAN PHARMASI,,
2226,Sekolah Tinggi Ilmu Fiqih Syeikh Nawawi Tanara Banten,,
2227,Sekolah Tinggi Ilmu Hukum Al-Banna,13,
2228,Sekolah Tinggi Ilmu Hukum Amsir,9,
2229,Sekolah Tinggi Ilmu Hukum Awang Long,11,
2230,Sekolah Tinggi Ilmu Hukum Biak-Papua,14,
2231,Sekolah Tinggi Ilmu Hukum Bintuni,14,
2232,Sekolah Tinggi Ilmu Hukum Cokroaminoto,9,
2233,Sekolah Tinggi Ilmu Hukum Damarica Palopo,9,
2234,Sekolah Tinggi Ilmu Hukum Dan HAM,16,
2235,Sekolah Tinggi Ilmu Hukum Dan Politik Pelopor Bangsa,4,
2236,Sekolah Tinggi Ilmu Hukum Deli Sumatera,1,
2237,Sekolah Tinggi Ilmu Hukum Dharma Andhiga,4,
2238,Sekolah Tinggi Ilmu Hukum Graha Kirana,1,
2239,Sekolah Tinggi Ilmu Hukum Gunung Jati,4,
2240,Sekolah Tinggi Ilmu Hukum Habaring Hurung Sampit,11,
2241,Sekolah Tinggi Ilmu Hukum IBLAM,3,
2242,Sekolah Tinggi Ilmu Hukum Jenderal Sudirman,7,
2243,Sekolah Tinggi Ilmu Hukum Kebangsaan Bireuen,13,
2244,Sekolah Tinggi Ilmu Hukum Lamaddukelleng,9,
2245,Sekolah Tinggi Ilmu Hukum Lubuk Sikaping,10,
2246,Sekolah Tinggi Ilmu Hukum Manokwari,14,
2247,Sekolah Tinggi Ilmu Hukum Muhammad Thaha Tual,12,
2248,Sekolah Tinggi Ilmu Hukum Muhammadiyah Bima,8,
2249,Sekolah Tinggi Ilmu Hukum Muhammadiyah Kalianda,2,
2250,Sekolah Tinggi Ilmu Hukum Muhammadiyah Takengon,13,
2251,Sekolah Tinggi Ilmu Hukum Nias Selatan,1,
2252,Sekolah Tinggi Ilmu Hukum Padang,10,
2253,Sekolah Tinggi Ilmu Hukum Painan,4,
2254,Sekolah Tinggi Ilmu Hukum Pengayoman,9,
2255,Sekolah Tinggi Ilmu Hukum Persada Bunda,10,
2256,Sekolah Tinggi Ilmu Hukum Pertiba Pangkalpinang,2,
2257,Sekolah Tinggi Ilmu Hukum Prof. Dr. Yohanes Usfunan,,
2258,Sekolah Tinggi Ilmu Hukum Rahmaniyah,2,
2259,Sekolah Tinggi Ilmu Hukum Riau,10,
2260,Sekolah Tinggi Ilmu Hukum Serasan Muara Enim,2,
2261,Sekolah Tinggi Ilmu Hukum Soelthan M Tsjafioeddin,11,
2262,Sekolah Tinggi Ilmu Hukum Sultan Adam,11,
2263,Sekolah Tinggi Ilmu Hukum Sumpah Pemuda,2,
